employee_id,plan_id,attained_age_years,retirement_age,years_to_retirement,contribution_basis_rule,salary_basis_source,annual_contribution_basis,employer_contribution_rate,employee_contribution_rate,current_annual_employer_contribution,current_annual_employee_contribution,current_annual_total_contribution,contribution_frequency,expected_investment_return,annual_charges_rate,net_investment_return,dc_salary_escalation_rate,opening_member_corpus,opening_member_corpus_available,projected_opening_corpus_at_retirement,projected_future_contribution_corpus,projected_member_corpus_from_available_data,model_status,review_flag
E06577,SUP_DC_01,27.1813826146475,60.0,32.818617385352496,basic_salary_monthly,basic_salary_monthly,634800.0,0.15,0.0,95220.0,0.0,95220.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,23082204.684735596,23082204.684735596,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06582,SUP_DC_01,44.26009582477755,60.0,15.73990417522245,basic_salary_monthly,basic_salary_monthly,1563600.0,0.15,0.0,234540.0,0.0,234540.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9595220.017544257,9595220.017544257,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06583,SUP_DC_01,37.64271047227926,60.0,22.357289527720738,basic_salary_monthly,basic_salary_monthly,972000.0,0.15,0.0,145800.0,0.0,145800.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12732467.925636217,12732467.925636217,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06584,SUP_DC_01,36.63518138261465,60.0,23.364818617385353,basic_salary_monthly,basic_salary_monthly,938400.0,0.15,0.0,140760.0,0.0,140760.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13656610.542636184,13656610.542636184,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06585,SUP_DC_01,24.917180013689254,60.0,35.082819986310746,basic_salary_monthly,basic_salary_monthly,294000.0,0.15,0.0,44100.0,0.0,44100.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13116888.469561445,13116888.469561445,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06586,SUP_DC_01,29.60438056125941,60.0,30.39561943874059,basic_salary_monthly,basic_salary_monthly,460800.0,0.15,0.0,69120.0,0.0,69120.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13386395.296029838,13386395.296029838,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06588,SUP_DC_01,48.85968514715948,60.0,11.140314852840518,basic_salary_monthly,basic_salary_monthly,622800.0,0.15,0.0,93420.0,0.0,93420.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2042473.2693395747,2042473.2693395747,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06591,SUP_DC_01,40.62149212867899,60.0,19.378507871321013,basic_salary_monthly,basic_salary_monthly,710400.0,0.15,0.0,106560.0,0.0,106560.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6716943.35315522,6716943.35315522,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06592,SUP_DC_01,35.70431211498973,60.0,24.295687885010267,basic_salary_monthly,basic_salary_monthly,766800.0,0.15,0.0,115020.0,0.0,115020.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12274987.227284836,12274987.227284836,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06596,SUP_DC_01,39.64681724845996,60.0,20.35318275154004,basic_salary_monthly,basic_salary_monthly,732000.0,0.15,0.0,109800.0,0.0,109800.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7725452.246999051,7725452.246999051,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06598,SUP_DC_01,46.04791238877481,60.0,13.952087611225188,basic_salary_monthly,basic_salary_monthly,994800.0,0.15,0.0,149220.0,0.0,149220.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,4862968.413260495,4862968.413260495,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06599,SUP_DC_01,36.186173853524984,60.0,23.813826146475016,basic_salary_monthly,basic_salary_monthly,459600.0,0.15,0.0,68940.0,0.0,68940.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6996627.028646528,6996627.028646528,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06600,SUP_DC_01,40.5284052019165,60.0,19.4715947980835,basic_salary_monthly,basic_salary_monthly,846000.0,0.15,0.0,126900.0,0.0,126900.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8079125.536051627,8079125.536051627,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06601,SUP_DC_02,20.410677618069816,60.0,39.58932238193019,pensionable_salary_annual,pensionable_salary_annual,365000.0,0.1,0.05,36500.0,18250.0,54750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,27670595.797377244,27670595.797377244,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06603,SUP_DC_01,40.42984257357974,60.0,19.57015742642026,basic_salary_monthly,basic_salary_monthly,627600.0,0.15,0.0,94140.0,0.0,94140.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6055282.6477547055,6055282.6477547055,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06604,SUP_DC_01,42.83915126625599,60.0,17.16084873374401,basic_salary_monthly,basic_salary_monthly,1332000.0,0.15,0.0,199800.0,0.0,199800.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9719968.549094561,9719968.549094561,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06607,SUP_DC_01,36.42436687200548,60.0,23.57563312799452,basic_salary_monthly,basic_salary_monthly,565200.0,0.15,0.0,84780.0,0.0,84780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8390623.165284526,8390623.165284526,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06608,SUP_DC_01,38.69404517453799,60.0,21.30595482546201,basic_salary_monthly,basic_salary_monthly,1498800.0,0.15,0.0,224820.0,0.0,224820.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,17519239.153429054,17519239.153429054,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06609,SUP_DC_02,49.97125256673511,60.0,10.02874743326489,pensionable_salary_annual,pensionable_salary_annual,488000.0,0.1,0.05,48800.0,24400.0,73200.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,1394812.272196289,1394812.272196289,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06611,SUP_DC_01,44.813141683778234,60.0,15.186858316221766,basic_salary_monthly,basic_salary_monthly,2061600.0,0.15,0.0,309240.0,0.0,309240.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11842534.313582227,11842534.313582227,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06614,SUP_DC_01,49.63175906913073,60.0,10.36824093086927,basic_salary_monthly,basic_salary_monthly,1022400.0,0.15,0.0,153360.0,0.0,153360.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2982423.0408744877,2982423.0408744877,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06617,SUP_DC_02,33.275838466803556,60.0,26.724161533196444,pensionable_salary_annual,pensionable_salary_annual,1160000.0,0.1,0.05,116000.0,58000.0,174000.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,25873704.54285673,25873704.54285673,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06618,SUP_DC_02,42.507871321013006,60.0,17.492128678986994,pensionable_salary_annual,pensionable_salary_annual,805000.0,0.1,0.05,80500.0,40250.0,120750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6474631.862028518,6474631.862028518,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06619,SUP_DC_01,46.88569472963724,60.0,13.114305270362763,basic_salary_monthly,basic_salary_monthly,1820400.0,0.15,0.0,273060.0,0.0,273060.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7949304.652261807,7949304.652261807,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06622,SUP_DC_01,34.40657084188912,60.0,25.59342915811088,basic_salary_monthly,basic_salary_monthly,1135200.0,0.15,0.0,170280.0,0.0,170280.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,20752491.888354003,20752491.888354003,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06623,SUP_DC_02,44.77754962354552,60.0,15.222450376454482,pensionable_salary_annual,pensionable_salary_annual,1156000.0,0.1,0.05,115600.0,57800.0,173400.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6997405.937013315,6997405.937013315,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06626,SUP_DC_02,44.38329911019849,60.0,15.616700889801507,pensionable_salary_annual,pensionable_salary_annual,559000.0,0.1,0.05,55900.0,27950.0,83850.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,3566204.8041544533,3566204.8041544533,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06627,SUP_DC_01,34.469541409993155,60.0,25.530458590006845,basic_salary_monthly,basic_salary_monthly,789600.0,0.15,0.0,118440.0,0.0,118440.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14331831.262068272,14331831.262068272,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06629,SUP_DC_02,49.46748802190281,60.0,10.53251197809719,pensionable_salary_annual,pensionable_salary_annual,1159000.0,0.1,0.05,115900.0,57950.0,173850.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,3592763.6304353853,3592763.6304353853,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06637,SUP_DC_01,44.94455852156057,60.0,15.055441478439427,basic_salary_monthly,basic_salary_monthly,1885200.0,0.15,0.0,282780.0,0.0,282780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10623969.888890395,10623969.888890395,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06638,SUP_DC_01,42.992470910335385,60.0,17.007529089664615,basic_salary_monthly,basic_salary_monthly,980400.0,0.15,0.0,147060.0,0.0,147060.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7054082.525082985,7054082.525082985,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06639,SUP_DC_02,33.44284736481862,60.0,26.55715263518138,pensionable_salary_annual,pensionable_salary_annual,448000.0,0.1,0.05,44800.0,22400.0,67200.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,9824007.047019487,9824007.047019487,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06640,SUP_DC_01,34.32991101984942,60.0,25.67008898015058,basic_salary_monthly,basic_salary_monthly,1177200.0,0.15,0.0,176580.0,0.0,176580.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,21691890.870516468,21691890.870516468,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06641,SUP_DC_01,45.23477070499658,60.0,14.765229295003422,basic_salary_monthly,basic_salary_monthly,3627600.0,0.15,0.0,544140.0,0.0,544140.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,19751395.33528732,19751395.33528732,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06643,SUP_DC_01,45.37166324435318,60.0,14.62833675564682,basic_salary_monthly,basic_salary_monthly,1088400.0,0.15,0.0,163260.0,0.0,163260.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5810045.775289849,5810045.775289849,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06645,SUP_DC_02,32.87063655030801,60.0,27.129363449691994,pensionable_salary_annual,pensionable_salary_annual,862000.0,0.1,0.05,86200.0,43100.0,129300.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,20043968.775405705,20043968.775405705,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06647,SUP_DC_01,33.82614647501711,60.0,26.17385352498289,basic_salary_monthly,basic_salary_monthly,632400.0,0.15,0.0,94860.0,0.0,94860.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12250717.556887347,12250717.556887347,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06650,SUP_DC_02,48.98562628336756,60.0,11.014373716632441,pensionable_salary_annual,pensionable_salary_annual,1008000.0,0.1,0.05,100800.0,50400.0,151200.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,3376686.6944356854,3376686.6944356854,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06651,SUP_DC_02,32.6570841889117,60.0,27.342915811088297,pensionable_salary_annual,pensionable_salary_annual,1103000.0,0.1,0.05,110300.0,55150.0,165450.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,26246218.164699852,26246218.164699852,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06652,SUP_DC_01,54.80355920602327,60.0,5.196440793976727,basic_salary_monthly,basic_salary_monthly,2668800.0,0.15,0.0,400320.0,0.0,400320.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2839684.5504389075,2839684.5504389075,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06653,SUP_DC_02,22.792607802874745,60.0,37.20739219712526,pensionable_salary_annual,pensionable_salary_annual,546000.0,0.1,0.05,54600.0,27300.0,81900.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,33334010.124010306,33334010.124010306,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06654,SUP_DC_01,35.84394250513347,60.0,24.15605749486653,basic_salary_monthly,basic_salary_monthly,757200.0,0.15,0.0,113580.0,0.0,113580.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11935241.750540253,11935241.750540253,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06657,SUP_DC_01,43.832991101984945,60.0,16.167008898015055,basic_salary_monthly,basic_salary_monthly,536400.0,0.15,0.0,80460.0,0.0,80460.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3486899.4129091883,3486899.4129091883,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06660,SUP_DC_01,31.200547570157426,60.0,28.799452429842574,basic_salary_monthly,basic_salary_monthly,643200.0,0.15,0.0,96480.0,0.0,96480.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,16066954.207551,16066954.207551,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06661,SUP_DC_02,37.045859000684466,60.0,22.954140999315534,pensionable_salary_annual,pensionable_salary_annual,662000.0,0.1,0.05,66200.0,33100.0,99300.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,9956735.208004659,9956735.208004659,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06662,SUP_DC_01,40.99931553730322,60.0,19.000684462696782,basic_salary_monthly,basic_salary_monthly,1408800.0,0.15,0.0,211320.0,0.0,211320.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12793679.13363932,12793679.13363932,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06664,SUP_DC_01,28.27104722792608,60.0,31.72895277207392,basic_salary_monthly,basic_salary_monthly,816000.0,0.15,0.0,122400.0,0.0,122400.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,26844373.561410975,26844373.561410975,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06669,SUP_DC_01,35.02258726899384,60.0,24.97741273100616,basic_salary_monthly,basic_salary_monthly,958800.0,0.15,0.0,143820.0,0.0,143820.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,16439672.87629587,16439672.87629587,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06671,SUP_DC_01,37.58795345653662,60.0,22.412046543463383,basic_salary_monthly,basic_salary_monthly,1162800.0,0.15,0.0,174420.0,0.0,174420.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,15281064.838321581,15281064.838321581,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06672,SUP_DC_02,44.4517453798768,60.0,15.548254620123203,pensionable_salary_annual,pensionable_salary_annual,1250000.0,0.1,0.05,125000.0,62500.0,187500.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,7896628.459467706,7896628.459467706,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06673,SUP_DC_01,32.28199863107461,60.0,27.718001368925393,basic_salary_monthly,basic_salary_monthly,697200.0,0.15,0.0,104580.0,0.0,104580.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,15689476.17750026,15689476.17750026,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06676,SUP_DC_01,38.157426420260094,60.0,21.842573579739906,basic_salary_monthly,basic_salary_monthly,912000.0,0.15,0.0,136800.0,0.0,136800.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11318392.347079543,11318392.347079543,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06678,SUP_DC_01,25.94113620807666,60.0,34.05886379192334,basic_salary_monthly,basic_salary_monthly,940800.0,0.15,0.0,141120.0,0.0,141120.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,38307062.97150366,38307062.97150366,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06680,SUP_DC_01,29.973990417522245,60.0,30.026009582477755,basic_salary_monthly,basic_salary_monthly,268800.0,0.15,0.0,40320.0,0.0,40320.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7551274.931500531,7551274.931500531,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06682,SUP_DC_01,24.637919233401778,60.0,35.362080766598226,basic_salary_monthly,basic_salary_monthly,225600.0,0.15,0.0,33840.0,0.0,33840.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10336836.674940543,10336836.674940543,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06685,SUP_DC_01,49.11978097193703,60.0,10.880219028062967,basic_salary_monthly,basic_salary_monthly,1418400.0,0.15,0.0,212760.0,0.0,212760.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,4475259.839694498,4475259.839694498,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06688,SUP_DC_02,42.06707734428473,60.0,17.932922655715267,pensionable_salary_annual,pensionable_salary_annual,1160000.0,0.1,0.05,116000.0,58000.0,174000.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,9875785.491400858,9875785.491400858,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06689,SUP_DC_01,48.186173853524984,60.0,11.813826146475016,basic_salary_monthly,basic_salary_monthly,3123600.0,0.15,0.0,468540.0,0.0,468540.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11315225.756634941,11315225.756634941,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06690,SUP_DC_02,38.20670773442848,60.0,21.793292265571523,pensionable_salary_annual,pensionable_salary_annual,889000.0,0.1,0.05,88900.0,44450.0,133350.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,11776712.973326785,11776712.973326785,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06695,SUP_DC_01,23.745379876796715,60.0,36.25462012320328,basic_salary_monthly,basic_salary_monthly,529200.0,0.15,0.0,79380.0,0.0,79380.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,26270337.882274218,26270337.882274218,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06696,SUP_DC_01,43.27173169062286,60.0,16.728268309377142,basic_salary_monthly,basic_salary_monthly,620400.0,0.15,0.0,93060.0,0.0,93060.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,4301935.597032332,4301935.597032332,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06697,SUP_DC_01,57.74127310061601,60.0,2.258726899383987,basic_salary_monthly,basic_salary_monthly,2383200.0,0.15,0.0,357480.0,0.0,357480.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,923230.4595882377,923230.4595882377,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06698,SUP_DC_02,33.24845995893224,60.0,26.751540041067763,pensionable_salary_annual,pensionable_salary_annual,833000.0,0.1,0.05,83300.0,41650.0,124950.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,18674595.253231507,18674595.253231507,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06700,SUP_DC_01,44.29295003422313,60.0,15.707049965776868,basic_salary_monthly,basic_salary_monthly,836400.0,0.15,0.0,125460.0,0.0,125460.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5122735.564970349,5122735.564970349,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06703,SUP_DC_02,35.605749486652975,60.0,24.394250513347025,pensionable_salary_annual,pensionable_salary_annual,1702000.0,0.1,0.05,170200.0,85100.0,255300.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,29817739.150429994,29817739.150429994,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06705,SUP_DC_02,36.733744010951405,60.0,23.266255989048595,pensionable_salary_annual,pensionable_salary_annual,404000.0,0.1,0.05,40400.0,20200.0,60600.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6290213.131364946,6290213.131364946,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06706,SUP_DC_01,38.75427789185489,60.0,21.24572210814511,basic_salary_monthly,basic_salary_monthly,1171200.0,0.15,0.0,175680.0,0.0,175680.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13585640.09563849,13585640.09563849,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06708,SUP_DC_01,40.917180013689254,60.0,19.082819986310746,basic_salary_monthly,basic_salary_monthly,4419600.0,0.15,0.0,662940.0,0.0,662940.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,40330395.462280706,40330395.462280706,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06709,SUP_DC_01,53.69199178644764,60.0,6.3080082135523625,basic_salary_monthly,basic_salary_monthly,487200.0,0.15,0.0,73080.0,0.0,73080.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,671032.3335434827,671032.3335434827,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06710,SUP_DC_01,28.78302532511978,60.0,31.21697467488022,basic_salary_monthly,basic_salary_monthly,439200.0,0.15,0.0,65880.0,0.0,65880.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13783450.05567657,13783450.05567657,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06711,SUP_DC_01,47.73442847364819,60.0,12.265571526351813,basic_salary_monthly,basic_salary_monthly,2137200.0,0.15,0.0,320580.0,0.0,320580.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8297716.132169088,8297716.132169088,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06713,SUP_DC_01,35.06091718001369,60.0,24.93908281998631,basic_salary_monthly,basic_salary_monthly,1779600.0,0.15,0.0,266940.0,0.0,266940.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,30444297.318049926,30444297.318049926,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06714,SUP_DC_01,37.097878165639976,60.0,22.902121834360024,basic_salary_monthly,basic_salary_monthly,590400.0,0.15,0.0,88560.0,0.0,88560.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8173400.0101193525,8173400.0101193525,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06717,SUP_DC_01,41.40177960301163,60.0,18.598220396988367,basic_salary_monthly,basic_salary_monthly,1930800.0,0.15,0.0,289620.0,0.0,289620.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,16733221.020218324,16733221.020218324,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E06718,SUP_DC_01,42.85831622176591,60.0,17.14168377823409,basic_salary_monthly,basic_salary_monthly,757200.0,0.15,0.0,113580.0,0.0,113580.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5519254.822982145,5519254.822982145,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
