employee_id,plan_id,product_type,attained_age_years,model_input_quality_status,mortality_A,mortality_B,mortality_c,mortality_intensity_at_age,q_death_standalone_1y,decrement_engine_version
E09226,GRAT_STD_01,Gratuity,22.792607802874745,Observed_or_Validated,0.0002,1e-05,1.1,0.0002877904426345543,0.0002920675875857297,P06-C01
E09227,GRAT_STD_01,Gratuity,29.905544147843944,Observed_or_Validated,0.0002,1e-05,1.1,0.00037293017198474616,0.0003813666125855382,P06-C01
E09229,GRAT_STD_01,Gratuity,31.917864476386036,Observed_or_Validated,0.0002,1e-05,1.1,0.0004094913595279818,0.0004197114603562114,P06-C01
E09231,GRAT_STD_01,Gratuity,41.46201232032854,Observed_or_Validated,0.0002,1e-05,1.1,0.0007202642951160222,0.000745586264051445,P06-C01
E09232,GRAT_STD_01,Gratuity,42.94866529774127,Observed_or_Validated,0.0002,1e-05,1.1,0.0007994605124813036,0.000828613997425962,P06-C01
E09234,GRAT_STD_01,Gratuity,20.15879534565366,Observed_or_Validated,0.0002,1e-05,1.1,0.00026830093813768745,0.00027162484842286586,P06-C01
E09235,GRAT_STD_01,Gratuity,33.1854893908282,Observed_or_Validated,0.0002,1e-05,1.1,0.00043639403527689295,0.0004479256604786633,P06-C01
E09236,GRAT_STD_01,Gratuity,32.8870636550308,Observed_or_Validated,0.0002,1e-05,1.1,0.0004297649990188568,0.00044097352797913594,P06-C01
E09237,GRAT_STD_01,Gratuity,32.24366872005476,Observed_or_Validated,0.0002,1e-05,1.1,0.0004160986370055663,0.0004266409210377497,P06-C01
E09238,GRAT_STD_01,Gratuity,25.94113620807666,Observed_or_Validated,0.0002,1e-05,1.1,0.0003185149898635915,0.00032429402821741146,P06-C01
E09239,GRAT_STD_01,Gratuity,44.167008898015055,Observed_or_Validated,0.0002,1e-05,1.1,0.000873272837560123,0.0009059911543820117,P06-C01
E09240,GRAT_STD_01,Gratuity,24.654346338124572,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0003048357956840634,0.00030994628880579586,P06-C01
E09242,GRAT_STD_01,Gratuity,44.19438740588638,Observed_or_Validated,0.0002,1e-05,1.1,0.0008750320039386962,0.0009078352081557056,P06-C01
E09243,GRAT_STD_01,Gratuity,30.480492813141684,Observed_or_Validated,0.0002,1e-05,1.1,0.00038267093111710756,0.00039158272443802895,P06-C01
E09245,GRAT_STD_01,Gratuity,51.04175222450377,Observed_or_Validated,0.0002,1e-05,1.1,0.0014964482318671024,0.001559024550021869,P06-C01
E09246,GRAT_STD_01,Gratuity,39.460643394934976,Observed_or_Validated,0.0002,1e-05,1.1,0.0006299143961550587,0.0006508568082540995,P06-C01
E09247,GRAT_STD_01,Gratuity,45.46748802190281,Observed_or_Validated,0.0002,1e-05,1.1,0.0009621165918143803,0.000999117749944575,P06-C01
E09250,GRAT_STD_01,Gratuity,47.99452429842574,Observed_or_Validated,0.0002,1e-05,1.1,0.0011696661466083465,0.0012166387060138569,P06-C01
E09251,GRAT_STD_01,Gratuity,37.08145106091718,Observed_or_Validated,0.0002,1e-05,1.1,0.0005426895245526942,0.0005593953403643572,P06-C01
E09253,GRAT_STD_01,Gratuity,36.11225188227242,Observed_or_Validated,0.0002,1e-05,1.1,0.0005124518299179666,0.0005276870178514391,P06-C01
E09255,GRAT_STD_01,Gratuity,29.963039014373717,Observed_or_Validated,0.0002,1e-05,1.1,0.0003738804038919615,0.00038236322076415797,P06-C01
E09257,GRAT_STD_01,Gratuity,52.12594113620808,Observed_or_Validated,0.0002,1e-05,1.1,0.0016375821446679758,0.0017068612755532049,P06-C01
E09261,GRAT_STD_01,Gratuity,41.295003422313485,Observed_or_Validated,0.0002,1e-05,1.1,0.0007120484729019985,0.0007369725650625786,P06-C01
E09262,GRAT_STD_01,Gratuity,43.83572895277207,Observed_or_Validated,0.0002,1e-05,1.1,0.0008523467862869548,0.0008840550694688147,P06-C01
E09264,GRAT_STD_01,Gratuity,34.822724161533195,Observed_or_Validated,0.0002,1e-05,1.1,0.00047631601541359343,0.0004897923975176097,P06-C01
E09265,GRAT_STD_01,Gratuity,36.23545516769336,Observed_or_Validated,0.0002,1e-05,1.1,0.0005161424301361709,0.0005315571664571427,P06-C01
E09268,GRAT_STD_01,Gratuity,48.10403832991102,Observed_or_Validated,0.0002,1e-05,1.1,0.001179840335597942,0.0012273004805071794,P06-C01
E09269,GRAT_STD_01,Gratuity,34.6611909650924,Observed_or_Validated,0.0002,1e-05,1.1,0.0004720945010015966,0.0004853653194242995,P06-C01
E09271,GRAT_STD_01,Gratuity,41.582477754962355,Observed_or_Validated,0.0002,1e-05,1.1,0.0007262721763960994,0.0007518850486906606,P06-C01
E09272,GRAT_STD_01,Gratuity,20.032854209445585,Observed_or_Validated,0.0002,1e-05,1.1,0.0002674859906012893,0.0002707700325717315,P06-C01
E09273,GRAT_STD_01,Gratuity,28.511978097193705,Observed_or_Validated,0.0002,1e-05,1.1,0.000351421426283088,0.00035880786216390277,P06-C01
E09275,GRAT_STD_01,Gratuity,48.563997262149215,Observed_or_Validated,0.0002,1e-05,1.1,0.0012237507871606052,0.001273313980943177,P06-C01
E09276,GRAT_STD_01,Gratuity,32.37234770704997,Observed_or_Validated,0.0002,1e-05,1.1,0.00041876527987187067,0.00042943758079010775,P06-C01
E09277,GRAT_STD_01,Gratuity,35.02258726899384,Observed_or_Validated,0.0002,1e-05,1.1,0.00048163000848102484,0.000495365123870873,P06-C01
E09278,GRAT_STD_01,Gratuity,43.3429158110883,Observed_or_Validated,0.0002,1e-05,1.1,0.0008224144518777818,0.0008526771597395687,P06-C01
E09281,GRAT_STD_01,Gratuity,21.037645448323065,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00027426849691311524,0.0002778843258192039,P06-C01
E09282,GRAT_STD_01,Gratuity,41.56605065023956,Observed_or_Validated,0.0002,1e-05,1.1,0.0007254488523724502,0.0007510218614260306,P06-C01
E09283,GRAT_STD_01,Gratuity,23.12662559890486,Observed_or_Validated,0.0002,1e-05,1.1,0.00029063024044409085,0.0002950462454511062,P06-C01
E09284,GRAT_STD_01,Gratuity,26.72689938398357,Observed_or_Validated,0.0002,1e-05,1.1,0.0003277315350477913,0.0003339608988338605,P06-C01
E09285,GRAT_STD_01,Gratuity,43.7015742642026,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0008440587791087059,0.0008753668935108341,P06-C01
E09286,GRAT_STD_01,Gratuity,21.51129363449692,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0002776980652745054,0.00028148164268138124,P06-C01
E09287,GRAT_STD_01,Gratuity,28.763860369609855,Observed_or_Validated,0.0002,1e-05,1.1,0.00035510057798208994,0.0003626666572049427,P06-C01
E09289,GRAT_STD_01,Gratuity,50.888432580424364,Observed_or_Validated,0.0002,1e-05,1.1,0.0014776410822638063,0.0015393225474629123,P06-C01
E09290,GRAT_STD_01,Gratuity,38.58179329226557,Observed_or_Validated,0.0002,1e-05,1.1,0.0005953702821081672,0.0006146358542567845,P06-C01
E09291,GRAT_STD_01,Gratuity,50.41204654346338,Observed_or_Validated,0.0002,1e-05,1.1,0.0014209277668546468,0.0014799084321928662,P06-C01
E09293,GRAT_STD_01,Gratuity,19.912388774811774,Observed_or_Validated,0.0002,1e-05,1.1,0.00026671557590375117,0.0002699619274929302,P06-C01
E09294,GRAT_STD_01,Gratuity,38.261464750171115,Observed_or_Validated,0.0002,1e-05,1.1,0.000583481806080354,0.0006021699843271185,P06-C01
E09296,GRAT_STD_01,Gratuity,20.306639288158795,Observed_or_Validated,0.0002,1e-05,1.1,0.00026927018167712745,0.0002726415076906425,P06-C01
E09297,GRAT_STD_01,Gratuity,44.0,Observed_or_Validated,0.0002,1e-05,1.1,0.0008626407607736665,0.0008948459614037724,P06-C01
E09298,GRAT_STD_01,Gratuity,40.91170431211499,Observed_or_Validated,0.0002,1e-05,1.1,0.0006936797299918147,0.0007177139899915551,P06-C01
E09300,GRAT_STD_01,Gratuity,34.98973305954826,Observed_or_Validated,0.0002,1e-05,1.1,0.00048074950829105404,0.0004944417551087901,P06-C01
E09302,GRAT_STD_01,Gratuity,53.210130047912386,Observed_or_Validated,0.0002,1e-05,1.1,0.0017940801737157423,0.0018707662049036926,P06-C01
E09303,GRAT_STD_01,Gratuity,36.12867898699521,Observed_or_Validated,0.0002,1e-05,1.1,0.0005129414096299463,0.0005282004165696571,P06-C01
E09304,GRAT_STD_01,Gratuity,37.39356605065024,Observed_or_Validated,0.0002,1e-05,1.1,0.0005530369045041755,0.0005702457401431392,P06-C01
E09305,GRAT_STD_01,Gratuity,21.585215605749486,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00027824742124119635,0.00028205786777708684,P06-C01
E09306,GRAT_STD_01,Gratuity,21.48665297741273,Observed_or_Validated,0.0002,1e-05,1.1,0.0002775158050475349,0.00028129046799064164,P06-C01
E09307,GRAT_STD_01,Gratuity,31.750855578370977,Observed_or_Validated,0.0002,1e-05,1.1,0.00040618314910221697,0.00041624191735701574,P06-C01
E09308,GRAT_STD_01,Gratuity,42.02053388090349,Observed_or_Validated,0.0002,1e-05,1.1,0.0007487098155580896,0.0007754087738301397,P06-C01
E09309,GRAT_STD_01,Gratuity,41.82614647501711,Observed_or_Validated,0.0002,1e-05,1.1,0.0007386374090470698,0.0007648488845497336,P06-C01
E09311,GRAT_STD_01,Gratuity,39.044490075290895,Observed_or_Validated,0.0002,1e-05,1.1,0.0006131961676674032,0.0006333272076588336,P06-C01
E09312,GRAT_STD_01,Gratuity,52.54757015742642,Observed_or_Validated,0.0002,1e-05,1.1,0.0016965286218627803,0.0017686007919134779,P06-C01
E09315,GRAT_STD_01,Gratuity,25.10609171800137,Observed_or_Validated,0.0002,1e-05,1.1,0.0003094481814871323,0.00031478411941706275,P06-C01
E09316,GRAT_STD_01,Gratuity,36.84599589322382,Observed_or_Validated,0.0002,1e-05,1.1,0.0005350847840922819,0.0005514208336100682,P06-C01
E09318,GRAT_STD_01,Gratuity,45.78507871321013,Observed_or_Validated,0.0002,1e-05,1.1,0.0009855382703426938,0.0010236670583892939,P06-C01
E09319,GRAT_STD_01,Gratuity,56.12594113620808,Observed_or_Validated,0.0002,1e-05,1.1,0.0023047640180083842,0.0024054330581273183,P06-C01
E09320,GRAT_STD_01,Gratuity,38.65023956194388,Observed_or_Validated,0.0002,1e-05,1.1,0.0005979579614161178,0.000617349190148244,P06-C01
E09321,GRAT_STD_01,Gratuity,28.355920602327174,Observed_or_Validated,0.0002,1e-05,1.1,0.00034918587088437304,0.00035646314317446925,P06-C01
E09322,GRAT_STD_01,Gratuity,30.99794661190965,Observed_or_Validated,0.0002,1e-05,1.1,0.00039190586361833083,0.0004012682287121634,P06-C01
E09323,GRAT_STD_01,Gratuity,19.6249144421629,Observed_or_Validated,0.0002,1e-05,1.1,0.0002649124356036284,0.00026807057105043613,P06-C01
E09324,GRAT_STD_01,Gratuity,50.417522245037645,Observed_or_Validated,0.0002,1e-05,1.1,0.0014215651232714704,0.001480576160421062,P06-C01
E09326,GRAT_STD_01,Gratuity,30.001368925393567,Observed_or_Validated,0.0002,1e-05,1.1,0.0003745167908499493,0.0003830306661681538,P06-C01
E09327,GRAT_STD_01,Gratuity,44.75838466803559,Observed_or_Validated,0.0002,1e-05,1.1,0.0009123111208501546,0.0009469124035892307,P06-C01
E09328,GRAT_STD_01,Gratuity,20.2217659137577,Observed_or_Validated,0.0002,1e-05,1.1,0.00026871209494158926,0.00027205611928572774,P06-C01
E09329,GRAT_STD_01,Gratuity,25.472963723477072,Observed_or_Validated,0.0002,1e-05,1.1,0.00031334291229581944,0.0003188691991662818,P06-C01
E09330,GRAT_STD_01,Gratuity,51.80835044490075,Observed_or_Validated,0.0002,1e-05,1.1,0.0015947190683270008,0.00166196483605827,P06-C01
E09331,GRAT_STD_01,Gratuity,36.224503764544835,Observed_or_Validated,0.0002,1e-05,1.1,0.0005158126190812729,0.0005312113106428128,P06-C01
E09332,GRAT_STD_01,Gratuity,33.67556468172484,Observed_or_Validated,0.0002,1e-05,1.1,0.0004476977413147734,0.000459780192534818,P06-C01
E09334,GRAT_STD_01,Gratuity,50.09993155373032,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0013851428295413607,0.0014424175264398508,P06-C01
E09335,GRAT_STD_01,Gratuity,23.942505133470227,Observed_or_Validated,0.0002,1e-05,1.1,0.0002979590527457897,0.000302733380035647,P06-C01
E09336,GRAT_STD_01,Gratuity,35.09924709103354,Observed_or_Validated,0.0002,1e-05,1.1,0.00048369526293669187,0.0004975309252243166,P06-C01
E09337,GRAT_STD_01,Gratuity,34.064339493497606,Observed_or_Validated,0.0002,1e-05,1.1,0.00045704814835556833,0.0004695861357018315,P06-C01
E09338,GRAT_STD_01,Gratuity,34.559890485968516,Observed_or_Validated,0.0002,1e-05,1.1,0.00046948007899457703,0.00048262358014037205,P06-C01
E09339,GRAT_STD_01,Gratuity,37.637234770705,Observed_or_Validated,0.0002,1e-05,1.1,0.000561331820432406,0.0005789438138744344,P06-C01
E09340,GRAT_STD_01,Gratuity,57.13347022587269,Observed_or_Validated,0.0002,1e-05,1.1,0.002516902430020881,0.002627449822424987,P06-C01
E09341,GRAT_STD_01,Gratuity,53.1854893908282,Observed_or_Validated,0.0002,1e-05,1.1,0.0017903408603461742,0.0018668502272844306,P06-C01
E09342,GRAT_STD_01,Gratuity,41.52498288843258,Observed_or_Validated,0.0002,1e-05,1.1,0.0007233961731047685,0.0007488697934374483,P06-C01
E09345,GRAT_STD_01,Gratuity,31.805612594113622,Observed_or_Validated,0.0002,1e-05,1.1,0.00040726201133741216,0.0004173733941408912,P06-C01
E09346,GRAT_STD_01,Gratuity,40.09034907597536,Observed_or_Validated,0.0002,1e-05,1.1,0.0006565067433803343,0.0006787391065982973,P06-C01
E09347,GRAT_STD_01,Gratuity,39.90691307323751,Observed_or_Validated,0.0002,1e-05,1.1,0.0006485948551948036,0.0006704435069984147,P06-C01
E09348,GRAT_STD_01,Gratuity,32.70088980150582,Observed_or_Validated,0.0002,1e-05,1.1,0.0004257239471179981,0.0004367354933061441,P06-C01
E09352,GRAT_STD_01,Gratuity,34.48049281314169,Observed_or_Validated,0.0002,1e-05,1.1,0.00046744851024855736,0.0004804930727472033,P06-C01
E09354,GRAT_STD_01,Gratuity,34.89664613278576,Observed_or_Validated,0.0002,1e-05,1.1,0.0004782696786254563,0.0004918411863512486,P06-C01
E09355,GRAT_STD_01,Gratuity,43.1047227926078,Observed_or_Validated,0.0002,1e-05,1.1,0.0008084434488481978,0.0008380310929574763,P06-C01
E09356,GRAT_STD_01,Gratuity,26.2943189596167,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00032257233688236584,0.00032854963094574365,P06-C01
E09357,GRAT_STD_01,Gratuity,29.590691307323752,Observed_or_Validated,0.0002,1e-05,1.1,0.00036781785621177443,0.0003760047720952428,P06-C01
E09359,GRAT_STD_01,Gratuity,28.646132785763175,Observed_or_Validated,0.0002,1e-05,1.1,0.0003533699780437078,0.0003608515584593065,P06-C01
E09361,GRAT_STD_01,Gratuity,41.94387405886379,Observed_or_Validated,0.0002,1e-05,1.1,0.0007447152991191512,0.0007712209447564677,P06-C01
E09362,GRAT_STD_01,Gratuity,19.731690622861056,Observed_or_Validated,0.0002,1e-05,1.1,0.0002655764130482303,0.00026876703308831534,P06-C01
E09363,GRAT_STD_01,Gratuity,39.31279945242984,Observed_or_Validated,0.0002,1e-05,1.1,0.0006238989398519736,0.0006445494441450881,P06-C01
E09364,GRAT_STD_01,Gratuity,39.35386721423682,Observed_or_Validated,0.0002,1e-05,1.1,0.0006255614062782466,0.00064629258788788,P06-C01
E09365,GRAT_STD_01,Gratuity,27.59479808350445,Observed_or_Validated,0.0002,1e-05,1.1,0.0003387467404359244,0.0003455141905512665,P06-C01
E09366,GRAT_STD_01,Gratuity,39.97809719370294,Observed_or_Validated,0.0002,1e-05,1.1,0.0006516487268748759,0.0006736454937627537,P06-C01
E09367,GRAT_STD_01,Gratuity,47.304585900068446,Observed_or_Validated,0.0002,1e-05,1.1,0.0011079539674713349,0.0011519666076668462,P06-C01
E09368,GRAT_STD_01,Gratuity,38.4394250513347,Observed_or_Validated,0.0002,1e-05,1.1,0.0005900416803913866,0.0006090484747507426,P06-C01
E09369,GRAT_STD_01,Gratuity,52.15605749486653,Observed_or_Validated,0.0002,1e-05,1.1,0.001641714501984203,0.0017111895592905795,P06-C01
E09370,GRAT_STD_01,Gratuity,35.31006160164271,Observed_or_Validated,0.0002,1e-05,1.1,0.0004894531384143541,0.0005035690980457535,P06-C01
E09372,GRAT_STD_01,Gratuity,33.492128678986994,Observed_or_Validated,0.0002,1e-05,1.1,0.00044340479961893026,0.0004552780737068472,P06-C01
E09373,GRAT_STD_01,Gratuity,42.809034907597535,Observed_or_Validated,0.0002,1e-05,1.1,0.0007915356234908094,0.0008203060126412431,P06-C01
E09374,GRAT_STD_01,Gratuity,36.29295003422313,Observed_or_Validated,0.0002,1e-05,1.1,0.0005178795973458725,0.0005333788419878242,P06-C01
E09375,GRAT_STD_01,Gratuity,19.89869952087611,Observed_or_Validated,0.0002,1e-05,1.1,0.0002666285871675753,0.00026987068303543774,P06-C01
E09377,GRAT_STD_01,Gratuity,24.33949349760438,Observed_or_Validated,0.0002,1e-05,1.1,0.0003017365465148961,0.00030669554097152864,P06-C01
E09378,GRAT_STD_01,Gratuity,31.241615331964407,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00039641486249221403,0.0004059971872596159,P06-C01
E09379,GRAT_STD_01,Gratuity,22.26694045174538,Observed_or_Validated,0.0002,1e-05,1.1,0.0002835003807011891,0.0002875677339431819,P06-C01
E09381,GRAT_STD_01,Gratuity,44.24914442162902,Observed_or_Validated,0.0002,1e-05,1.1,0.000878564138062016,0.0009115377727672362,P06-C01
E09382,GRAT_STD_01,Gratuity,46.105407255304584,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0010098910629597754,0.001049191669418611,P06-C01
E09383,GRAT_STD_01,Gratuity,50.79808350444901,Observed_or_Validated,0.0002,1e-05,1.1,0.0014666863108833057,0.0015278463637690696,P06-C01
E09385,GRAT_STD_01,Gratuity,47.61396303901437,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0011351252442980892,0.0011804416243185432,P06-C01
E09388,GRAT_STD_01,Gratuity,30.119096509240247,Observed_or_Validated,0.0002,1e-05,1.1,0.0003764860077158832,0.00038509598654211033,P06-C01
E09389,GRAT_STD_01,Gratuity,56.7501711156742,Observed_or_Validated,0.0002,1e-05,1.1,0.002433788062266133,0.0025404710719562147,P06-C01
E09391,GRAT_STD_01,Gratuity,39.71252566735113,Observed_or_Validated,0.0002,1e-05,1.1,0.0006403602116506955,0.0006618094258887733,P06-C01
E09393,GRAT_STD_01,Gratuity,44.15605749486653,Observed_or_Validated,0.0002,1e-05,1.1,0.0008725704553310304,0.0009052548782182059,P06-C01
E09394,GRAT_STD_01,Gratuity,29.533196440793976,Observed_or_Validated,0.0002,1e-05,1.1,0.00036690075527340765,0.0003750429057479295,P06-C01
E09395,GRAT_STD_01,Gratuity,37.29226557152635,Observed_or_Validated,0.0002,1e-05,1.1,0.0005496447468198846,0.0005666886916087509,P06-C01
E09396,GRAT_STD_01,Gratuity,36.71731690622861,Observed_or_Validated,0.0002,1e-05,1.1,0.0005310002627750502,0.0005471376838114158,P06-C01
E09397,GRAT_STD_01,Gratuity,49.36892539356605,Observed_or_Validated,0.0002,1e-05,1.1,0.0013053819927406874,0.0013588492011795653,P06-C01
E09398,GRAT_STD_01,Gratuity,35.23613963039014,Observed_or_Validated,0.0002,1e-05,1.1,0.00048742095887229365,0.0005014379947692693,P06-C01
E09400,GRAT_STD_01,Gratuity,38.06981519507187,Observed_or_Validated,0.0002,1e-05,1.1,0.0005765406555782494,0.0005948916474025186,P06-C01
E09401,GRAT_STD_01,Gratuity,34.286105407255306,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00046253908446536774,0.00047534453616238906,P06-C01
E09402,GRAT_STD_01,Gratuity,37.28678986995209,Observed_or_Validated,0.0002,1e-05,1.1,0.000549462318295405,0.0005664973949790297,P06-C01
E09405,GRAT_STD_01,Gratuity,32.591375770020534,Observed_or_Validated,0.0002,1e-05,1.1,0.00042338013862796024,0.0004342774266535491,P06-C01
E09406,GRAT_STD_01,Gratuity,28.993839835728952,Observed_or_Validated,0.0002,1e-05,1.1,0.0003585378206521876,0.00036627171797400706,P06-C01
E09407,GRAT_STD_01,Gratuity,42.587268993839835,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0007791638110352555,0.0008073359982735152,P06-C01
E09408,GRAT_STD_01,Gratuity,36.21629021218344,Observed_or_Validated,0.0002,1e-05,1.1,0.0005155654866061008,0.000530952155505202,P06-C01
E09411,GRAT_STD_01,Gratuity,43.20602327173169,Observed_or_Validated,0.0002,1e-05,1.1,0.0008143464007421952,0.0008442192952927667,P06-C01
E09412,GRAT_STD_01,Gratuity,31.863107460643395,Observed_or_Validated,0.0002,1e-05,1.1,0.00040840089285280087,0.000418567815868696,P06-C01
E09413,GRAT_STD_01,Gratuity,34.08350444900753,Observed_or_Validated,0.0002,1e-05,1.1,0.0004575181055353131,0.00047007898586697,P06-C01
E09417,GRAT_STD_01,Gratuity,40.24914442162902,Observed_or_Validated,0.0002,1e-05,1.1,0.0006634684366245584,0.0006860383716688289,P06-C01
E09418,GRAT_STD_01,Gratuity,50.554414784394254,Observed_or_Validated,0.0002,1e-05,1.1,0.001437607619602688,0.001497382979393011,P06-C01
E09419,GRAT_STD_01,Gratuity,27.534565366187543,Observed_or_Validated,0.0002,1e-05,1.1,0.0003379525063281682,0.00034468116303936706,P06-C01
E09421,GRAT_STD_01,Gratuity,37.49486652977413,Observed_or_Validated,0.0002,1e-05,1.1,0.0005564619719743551,0.0005738372853447397,P06-C01
E09422,GRAT_STD_01,Gratuity,31.20602327173169,Observed_or_Validated,0.0002,1e-05,1.1,0.00039574969602590015,0.0004052995738000893,P06-C01
E09423,GRAT_STD_01,Gratuity,33.79603011635866,Observed_or_Validated,0.0002,1e-05,1.1,0.00045055809255765576,0.0004627799054991502,P06-C01
E09424,GRAT_STD_01,Gratuity,52.79123887748118,Observed_or_Validated,0.0002,1e-05,1.1,0.0017316908922774745,0.0018054273250405948,P06-C01
E09425,GRAT_STD_01,Gratuity,34.42573579739904,Observed_or_Validated,0.0002,1e-05,1.1,0.0004660563588566814,0.00047903312010429567,P06-C01
E09428,GRAT_STD_01,Gratuity,26.26694045174538,Observed_or_Validated,0.0002,1e-05,1.1,0.00032225290738461106,0.0003282145936984347,P06-C01
E09430,GRAT_STD_01,Gratuity,37.11430527036276,Observed_or_Validated,0.0002,1e-05,1.1,0.000543764284018192,0.0005605223528688264,P06-C01
E09431,GRAT_STD_01,Gratuity,42.666666666666664,Observed_or_Validated,0.0002,1e-05,1.1,0.0007835632040108656,0.0008119481300007004,P06-C01
E09432,GRAT_STD_01,Gratuity,35.945242984257355,Observed_or_Validated,0.0002,1e-05,1.1,0.0005075177056485316,0.0005225128241070933,P06-C01
E09434,GRAT_STD_01,Gratuity,39.2580424366872,Observed_or_Validated,0.0002,1e-05,1.1,0.0006216924160669609,0.0006422358359571952,P06-C01
E09436,GRAT_STD_01,Gratuity,42.65571526351814,Observed_or_Validated,0.0002,1e-05,1.1,0.0007829544100700096,0.0008113098982532849,P06-C01
