employee_id,plan_id,model_input_quality_status,grade,age_band,service_band,product_type,plan_assignment_method,active_rule_count,parameter_count,editable_parameter_count,locked_parameter_count,formula_template_count,formula_templates,statutory_locked_plan_flag,rule_engine_version,plan_assignment_valid_flag
E00002,GRAT_STD_01,Observed_or_Validated,E5,35-44,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E08989,PEN_DB_01,Observed_or_Validated,E4,45-54,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09002,PEN_DB_01,Observed_or_Validated,E4,25-34,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09022,PEN_DB_01,Observed_or_Validated,E2,25-34,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09023,PEN_DB_02,Reconstructed_or_Imputed,E4,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09033,PEN_DB_01,Observed_or_Validated,E4,<25,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09036,PEN_DB_02,Observed_or_Validated,E4,35-44,10-19,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09039,PEN_DB_01,Observed_or_Validated,E2,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09040,PEN_DB_02,Observed_or_Validated,E6,45-54,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09047,PEN_DB_01,Observed_or_Validated,E4,25-34,10-19,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09050,PEN_DB_01,Observed_or_Validated,E2,25-34,10-19,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09052,PEN_DB_02,Observed_or_Validated,E4,45-54,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09065,PEN_DB_01,Observed_or_Validated,E2,25-34,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09081,PEN_DB_01,Observed_or_Validated,E4,35-44,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09095,PEN_DB_01,Observed_or_Validated,E7,45-54,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09103,PEN_DB_01,Observed_or_Validated,E3,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09146,PEN_DB_01,Observed_or_Validated,E8,45-54,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09149,PEN_DB_01,Observed_or_Validated,E7,55-59,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09151,PEN_DB_01,Observed_or_Validated,E6,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09170,PEN_DB_02,Observed_or_Validated,E3,35-44,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09188,PEN_DB_01,Reconstructed_or_Imputed,E2,25-34,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09193,PEN_DB_01,Observed_or_Validated,E6,35-44,20-29,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09198,PEN_DB_01,Observed_or_Validated,E4,25-34,10-19,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09210,PEN_DB_01,Observed_or_Validated,E7,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09218,PEN_DB_01,Observed_or_Validated,E6,25-34,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09222,PEN_DB_01,Observed_or_Validated,E4,35-44,10-19,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09255,PEN_DB_01,Observed_or_Validated,E4,25-34,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09267,PEN_DB_02,Observed_or_Validated,E4,25-34,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09270,PEN_DB_01,Observed_or_Validated,E4,45-54,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09288,PEN_DB_01,Observed_or_Validated,E6,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09293,PEN_DB_02,Observed_or_Validated,E3,<25,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09295,PEN_DB_01,Observed_or_Validated,E2,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09296,PEN_DB_02,Observed_or_Validated,E4,<25,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09297,PEN_DB_01,Observed_or_Validated,E6,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09300,PEN_DB_02,Observed_or_Validated,E2,25-34,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09308,PEN_DB_02,Observed_or_Validated,E5,35-44,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09315,PEN_DB_01,Observed_or_Validated,E2,25-34,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09318,PEN_DB_02,Observed_or_Validated,E4,45-54,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09320,PEN_DB_01,Observed_or_Validated,E4,35-44,10-19,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09330,PEN_DB_01,Observed_or_Validated,E4,45-54,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09341,PEN_DB_01,Observed_or_Validated,E8,45-54,1-4,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09343,PEN_DB_02,Observed_or_Validated,E5,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09364,PEN_DB_02,Observed_or_Validated,E4,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09376,PEN_DB_02,Observed_or_Validated,E5,35-44,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09398,PEN_DB_01,Observed_or_Validated,E2,35-44,10-19,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
E09405,PEN_DB_02,Observed_or_Validated,E3,25-34,5-9,DB_Pension,Employee superannuation_plan_id,14,14,13,1,10,bernoulli_disability | db_pension_accrual | db_pension_retirement | gompertz_makeham | pension_escalation | pensioner_survival | present_value_discounting | salary_projection | spouse_pension | weibull_withdrawal,False,P05-C01,True
